name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes,activity_zone_id,production,attraction,activity_location_tab
,3306,,,,0.0,,poi,0.0,-122.43047960741943,37.76784496288785,,2658.0,,12,0.391483421248,1.8791204219904,poi
,3307,,,,0.0,,poi,0.0,-122.4306139615707,37.76784364096172,,2659.0,,12,0.16737880672000002,0.803418272256,poi
,3308,,,,0.0,,poi,0.0,-122.4306981721891,37.76783978852989,,2660.0,,12,0.157906565568,0.7579515147264,poi
,3309,,,,0.0,,poi,0.0,-122.43077902783035,37.76780702632988,,2661.0,,12,0.18147952934400002,0.8711017408512001,poi
,3310,,,,0.0,,poi,0.0,-122.43097708873722,37.76815052974776,,2662.0,,12,2.2219402043199996,2.2219402043199996,poi
,3311,,,,0.0,,poi,0.0,-122.4310068709222,37.768010330888266,,2663.0,,12,1.55969061696,1.55969061696,poi
,3312,,,,0.0,,poi,0.0,-122.4305781392574,37.76917421585515,,2664.0,,12,1.758984418016,1.758984418016,poi
,3313,,,,0.0,,poi,0.0,-122.43075109303732,37.76917296039586,,2665.0,,12,1.192049257248,1.192049257248,poi
,3314,,,,0.0,,poi,0.0,-122.430349789793,37.76805348689413,,2666.0,,12,1.607966755104,1.607966755104,poi
,3315,,,,0.0,,poi,0.0,-122.43097980393804,37.76850311659592,,2667.0,,12,1.6797620374719997,1.6797620374719997,poi
,3316,,,,0.0,,poi,0.0,-122.43047363737793,37.768731619554366,,2668.0,,12,3.0352074545919994,3.0352074545919994,poi
,3317,,,,0.0,,poi,0.0,-122.43041215640949,37.76839104750538,,2669.0,,12,1.7626979671040002,1.7626979671040002,poi
,3318,,,,0.0,,poi,0.0,-122.43100274975164,37.768641738670865,,2670.0,,12,1.6921405344319997,1.6921405344319997,poi
,3319,,,,0.0,,poi,0.0,-122.4304914279622,37.76917862787414,,2671.0,,12,1.6252966508480002,1.6252966508480002,poi
,3320,,,,0.0,,poi,0.0,-122.430831801794,37.76914544826248,,2672.0,,12,1.806022706464,1.806022706464,poi
,3321,,,,0.0,,poi,0.0,-122.43098926244,37.76843355979551,,2673.0,,12,1.6611942920319998,1.6611942920319998,poi
,3322,,,,0.0,,poi,0.0,-122.43040262263595,37.768255066014014,,2674.0,,12,2.2553621461119997,2.2553621461119997,poi
,3323,,,,0.0,,poi,0.0,-122.43040654381441,37.768186196275984,,2675.0,,12,2.942368727392,2.942368727392,poi
,3324,,,,0.0,,poi,0.0,-122.43096800413059,37.76773275323251,,2676.0,,12,0.17803507801600002,0.8545683744768,poi
,3325,,,,0.0,,poi,0.0,-122.43096680577763,37.76829529819778,,2677.0,,12,1.607966755104,1.607966755104,poi
,3326,,,,0.0,,poi,0.0,-122.43098472564932,37.76836474150983,,2678.0,,12,1.6067289054079998,1.6067289054079998,poi
,3327,,,,0.0,,poi,0.0,-122.43042026352691,37.76866698995337,,2679.0,,12,2.0696846917119998,2.0696846917119998,poi
,3328,,,,0.0,,poi,0.0,-122.43048365252943,37.76886612406562,,2680.0,,12,2.623003505824,2.623003505824,poi
,3329,,,,0.0,,poi,0.0,-122.43030573462994,37.76786496027071,,2681.0,,12,0.4378758750720001,2.1018042003456,poi
,3330,,,,0.0,,poi,0.0,-122.43102039913168,37.768559717649865,,2682.0,,12,2.189756112224,2.189756112224,poi
,3331,,,,0.0,,poi,0.0,-122.43040206301441,37.769205590630655,,2683.0,,12,2.027597802048,2.027597802048,poi
,3332,,,,0.0,,poi,0.0,-122.43097698600744,37.767874201875074,,2684.0,,12,6.103836850976,6.103836850976,poi
,3333,,,,0.0,,poi,0.0,-122.43037523384216,37.76902923270286,,2685.0,,12,1.079404934912,1.079404934912,poi
,3334,,,,0.0,,poi,0.0,-122.43065310506009,37.76903390931794,,2686.0,,12,1.4804682364159998,1.4804682364159998,poi
,3335,,,,0.0,,poi,0.0,-122.43040935696577,37.7684829542762,,2687.0,,12,1.3826781104319998,1.3826781104319998,poi
,3336,,,,0.0,,poi,0.0,-122.43034691760448,37.76811811801485,,2688.0,,12,1.574544813312,1.574544813312,poi
,3337,,,,0.0,,poi,0.0,-122.43097985457321,37.76822139860299,,2689.0,,12,2.148907072256,2.148907072256,poi
,3338,,,,0.0,,poi,0.0,-122.4306698693984,37.7691970346351,,2690.0,,12,1.3368776716800002,1.3368776716800002,poi
,3339,,,,0.0,,poi,0.0,-122.43072076941604,37.76892576958968,,2691.0,,12,0.7860345569599999,0.7860345569599999,poi
,3340,,,,0.0,,poi,0.0,-122.43101126193599,37.76807981527401,,2692.0,,12,1.7206110774399999,1.7206110774399999,poi
,3341,,,,0.0,,poi,0.0,-122.4304225396362,37.76880768881127,,2693.0,,12,1.3665860643840002,1.3665860643840002,poi
,3342,,,,0.0,,poi,0.0,-122.43039226402523,37.768325774079926,,2694.0,,12,1.8765801391359997,1.8765801391359997,poi
,3343,,,,0.0,,poi,0.0,-122.43041790309245,37.7689340472326,,2695.0,,12,1.2588931408319999,1.2588931408319999,poi
,3344,,,,0.0,,poi,0.0,-122.43042335283295,37.76857792732618,,2696.0,,12,4.3323878247168,0.21237195219200003,poi
,3345,,,,0.0,,poi,0.0,-122.42984600942505,37.767861644707104,,2697.0,,13,0.127444699136,8.717217420902399,poi
,3346,,,,0.0,,poi,0.0,-122.42928104495351,37.76788916973039,,2698.0,,13,0.14197597817600002,9.7111569072384,poi
,3347,,,,0.0,,poi,0.0,-122.42945523070404,37.768864827397216,,2699.0,,13,0.593952575872,0.593952575872,poi
,3348,,,,0.0,,poi,0.0,-122.42945090831779,37.767905434215315,,2700.0,,13,0.16942394969600003,11.588598159206402,poi
,3349,,,,0.0,,poi,0.0,-122.4299500263628,37.767850410227815,,2701.0,,12,0.275771384448,1.3237026453504,poi
,3350,,,,0.0,,poi,0.0,-122.42937052834246,37.76793640208137,,2702.0,,13,0.24143451027200005,9.1986548413632,poi
,3351,,,,0.0,,poi,0.0,-122.4293983204717,37.76860021204392,,2703.0,,13,0.40687581312000004,0.40687581312000004,poi
,3352,,,,0.0,,poi,0.0,-122.42987917644186,37.76918526324746,,2704.0,,13,5.678016555551999,5.678016555551999,poi
,3353,,,,0.0,,poi,0.0,-122.42970811417332,37.76787923263393,,2705.0,,13,0.19052121408000003,0.914501827584,poi
,3354,,,,0.0,,poi,0.0,-122.43009908252579,37.769193087787386,,2706.0,,12,1.9322833754559996,1.9322833754559996,poi
,3355,,,,0.0,,poi,0.0,-122.43001856992085,37.76924097318554,,2707.0,,12,1.226709048736,1.226709048736,poi
,3356,,,,0.0,,poi,0.0,-122.42967129173084,37.769228321158145,,2708.0,,13,1.6933783841280001,1.6933783841280001,poi
,3357,,,,0.0,,poi,0.0,-122.42998747408933,37.76869605220934,,2709.0,,12,2.480650790784,2.480650790784,poi
,3358,,,,0.0,,poi,0.0,-122.42996315490808,37.769001156706096,,2710.0,,12,1.897623583968,1.897623583968,poi
,3359,,,,0.0,,poi,0.0,-122.42993147560112,37.76879110405304,,2711.0,,13,2.8965682886399997,2.8965682886399997,poi
,3360,,,,0.0,,poi,0.0,-122.42991267693995,37.7685952714699,,2712.0,,13,3.201079313856,3.201079313856,poi
,3361,,,,0.0,,poi,0.0,-122.42997051423828,37.768933454551664,,2713.0,,12,1.9186670288,1.9186670288,poi
,3362,,,,0.0,,poi,0.0,-122.42937370973671,37.768372191299356,,2714.0,,13,0.6934111079680001,26.418963213580803,poi
,3363,,,,0.0,,poi,0.0,-122.42999923255356,37.768865126223076,,2715.0,,12,0.939527919264,0.939527919264,poi
,3364,,,,0.0,,poi,0.0,-122.42995729999998,37.767999550000006,,2716.0,,12,1.3393533710719998,1.3393533710719998,poi
,3365,,,,0.0,,poi,0.0,-122.43008410770443,37.76906705990512,,2717.0,,12,0.8293592963199999,0.8293592963199999,poi
,3366,,,,0.0,,poi,0.0,-122.4296227362723,37.76790004208269,,2718.0,,13,0.20376082387200004,0.9780519545856,poi
,3367,,,,0.0,,poi,0.0,-122.42978285493923,37.767865403971655,,2719.0,,13,1.451997693408,1.451997693408,poi
,3368,,,,0.0,,poi,0.0,-122.42981861223132,37.76811916951794,,2720.0,,13,7.308264605184,7.308264605184,poi
,3369,,,,0.0,,poi,0.0,-122.4297527631784,37.76924348679478,,2721.0,,13,1.703281181696,1.703281181696,poi
,3370,,,,0.0,,poi,0.0,-122.42942887278679,37.76903098268018,,2722.0,,13,3.2171713599039995,3.2171713599039995,poi
,3371,,,,0.0,,poi,0.0,-122.42936011784724,37.76896662271278,,2723.0,,13,0.14014611340799998,0.14014611340799998,poi
,3372,,,,0.0,,poi,0.0,-122.4293569752605,37.768735450925796,,2724.0,,13,0.34035484684800005,1.6337032648703997,poi
,3373,,,,0.0,,poi,0.0,-122.429537911307,37.76789221596672,,2725.0,,13,0.18879898841600004,12.9138508076544,poi
,3374,,,,0.0,,poi,0.0,-122.43105775748596,37.76953926379674,,2726.0,,12,1.8394446482559998,1.8394446482559998,poi
,3375,,,,0.0,,poi,0.0,-122.43132018234066,37.769471068272864,,2727.0,,12,0.134871797312,0.6473846270975999,poi
,3376,,,,0.0,,poi,0.0,-122.43069382894018,37.77000978691851,,2728.0,,12,1.1957628063359997,1.1957628063359997,poi
,3377,,,,0.0,,poi,0.0,-122.43097293753021,37.76954902568794,,2729.0,,12,1.8580123936959998,1.8580123936959998,poi
,3378,,,,0.0,,poi,0.0,-122.43088476142256,37.769564430333354,,2730.0,,12,1.8988614336639997,1.8988614336639997,poi
,3379,,,,0.0,,poi,0.0,-122.43140552659456,37.769785616661956,,2731.0,,12,2.377909266016,2.377909266016,poi
,3380,,,,0.0,,poi,0.0,-122.43115345744492,37.76956020261928,,2732.0,,12,2.338298075744,2.338298075744,poi
,3381,,,,0.0,,poi,0.0,-122.43036994073206,37.769600972465156,,2733.0,,12,4.513199991616,4.513199991616,poi
,3382,,,,0.0,,poi,0.0,-122.43147334752814,37.76950369606147,,2734.0,,12,1.437143497056,1.437143497056,poi
,3383,,,,0.0,,poi,0.0,-122.43139543141828,37.76968097789442,,2735.0,,12,2.80372956144,2.80372956144,poi
,3384,,,,0.0,,poi,0.0,-122.4305653892124,37.76960282383261,,2736.0,,12,4.4253126632,4.4253126632,poi
,3385,,,,0.0,,poi,0.0,-122.43130805,37.76956165,,2737.0,,12,1.424765000096,1.424765000096,poi
,3386,,,,0.0,,poi,0.0,-122.43063302682005,37.770047199072174,,2738.0,,12,0.304511025216,0.304511025216,poi
,3387,,,,0.0,,poi,0.0,-122.43016141444862,37.76959799408982,,2739.0,,12,4.045292806528,4.045292806528,poi
,3388,,,,0.0,,poi,0.0,-122.43144239181404,37.769905552034786,,2740.0,,12,5.270764005568,5.270764005568,poi
,3389,,,,0.0,,poi,0.0,-122.43114386587122,37.76994340660594,,2741.0,,12,1.6587185926399999,1.6587185926399999,poi
,3390,,,,0.0,,poi,0.0,-122.43104864624573,37.76994500238235,,2742.0,,12,2.0523547959679997,2.0523547959679997,poi
,3391,,,,0.0,,poi,0.0,-122.43018367113278,37.76973159253031,,2743.0,,12,1.3467804692479997,1.3467804692479997,poi
,3392,,,,0.0,,poi,0.0,-122.43122576651405,37.7699049334175,,2744.0,,12,2.130339326816,2.130339326816,poi
,3393,,,,0.0,,poi,0.0,-122.43096076092941,37.76994993873128,,2745.0,,12,1.638912997504,1.638912997504,poi
,3394,,,,0.0,,poi,0.0,-122.43446911423383,37.769872609912994,,2746.0,,11,1.8394446482559998,1.8394446482559998,poi
,3395,,,,0.0,,poi,0.0,-122.43455075872222,37.770073692193506,,2747.0,,11,1.7206110774399999,1.7206110774399999,poi
