o_zone_id,o_zone_name,d_zone_id,d_zone_name,accessibility,geometry
23,E3,33,Gate8,1.4044793661533532,"LINESTRING (-122.4278735 37.7629176,-122.4278657 37.7774733)"
23,E3,34,Gate9,1.4609201991169523,"LINESTRING (-122.4278735 37.7629176,-122.4237057 37.7774733)"
23,E3,35,Gate10,1.6181021962373205,"LINESTRING (-122.4278735 37.7629176,-122.4195457 37.7774733)"
23,E3,36,Gate11,1.6466391541199754,"LINESTRING (-122.4278735 37.7629176,-122.41539 37.7745533)"
23,E3,37,Gate12,1.4690625540355213,"LINESTRING (-122.4278735 37.7629176,-122.41539 37.7716333)"
23,E3,38,Gate13,1.3280196150886394,"LINESTRING (-122.4278735 37.7629176,-122.41539 37.7687133)"
23,E3,39,Gate14,1.236080270472535,"LINESTRING (-122.4278735 37.7629176,-122.41539 37.7657933)"
23,E3,40,Gate15,1.2045413229293336,"LINESTRING (-122.4278735 37.7629176,-122.41539 37.7628733)"
23,E3,41,Gate16,0.8526542598037303,"LINESTRING (-122.4278735 37.7629176,-122.41955 37.75995)"
23,E3,42,Gate17,0.4933411431138234,"LINESTRING (-122.4278735 37.7629176,-122.42371 37.75995)"
23,E3,43,Gate18,0.2863442530650881,"LINESTRING (-122.4278735 37.7629176,-122.42787 37.75995)"
23,E3,44,Gate19,0.49278994519256325,"LINESTRING (-122.4278735 37.7629176,-122.43203 37.75995)"
23,E3,45,Gate20,0.8520165373659804,"LINESTRING (-122.4278735 37.7629176,-122.43619 37.75995)"
24,E4,1,A1,1.624788324236497,"LINESTRING (-122.4239863 37.762857,-122.4362773 37.774367)"
24,E4,2,A2,1.3515277248616682,"LINESTRING (-122.4239863 37.762857,-122.4318393 37.7744554)"
24,E4,3,A3,1.1948048728480989,"LINESTRING (-122.4239863 37.762857,-122.4277211 37.774663)"
24,E4,4,A4,1.1065114415004165,"LINESTRING (-122.4239863 37.762857,-122.4239365 37.7743245)"
24,E4,5,A5,1.1793683535137462,"LINESTRING (-122.4239863 37.762857,-122.4202144 37.7744831)"
24,E4,6,B1,1.4449648729960753,"LINESTRING (-122.4239863 37.762857,-122.4361199 37.7716339)"
24,E4,7,B2,1.132701369904078,"LINESTRING (-122.4239863 37.762857,-122.4319651 37.7714677)"
24,E4,8,B3,0.9414053218566042,"LINESTRING (-122.4239863 37.762857,-122.4283861 37.7715651)"
24,E4,9,B4,0.8279958187804113,"LINESTRING (-122.4239863 37.762857,-122.4239069 37.7714378)"
24,E4,10,B5,0.938809624314847,"LINESTRING (-122.4239863 37.762857,-122.4201831 37.7718125)"
24,E4,11,C1,1.3521702967888387,"LINESTRING (-122.4239863 37.762857,-122.4367054 37.7687396)"
24,E4,12,C2,0.943544268912495,"LINESTRING (-122.4239863 37.762857,-122.4318836 37.7686237)"
24,E4,13,C3,0.6540094707193198,"LINESTRING (-122.4239863 37.762857,-122.4278975 37.7683927)"
24,E4,14,C4,0.5652525170501546,"LINESTRING (-122.4239863 37.762857,-122.4240656 37.7687146)"
24,E4,15,C5,0.6857205621577813,"LINESTRING (-122.4239863 37.762857,-122.4195889 37.7684398)"
24,E4,16,D1,1.1808142861403939,"LINESTRING (-122.4239863 37.762857,-122.4358691 37.7657825)"
24,E4,17,D2,0.8449446903404515,"LINESTRING (-122.4239863 37.762857,-122.4322351 37.7657961)"
24,E4,18,D3,0.4773831624383635,"LINESTRING (-122.4239863 37.762857,-122.4278576 37.7659377)"
24,E4,19,D4,0.2873552957309607,"LINESTRING (-122.4239863 37.762857,-122.423907 37.765834)"
24,E4,20,D5,0.5035646989411925,"LINESTRING (-122.4239863 37.762857,-122.4196549 37.7657682)"
24,E4,21,E1,1.1749357563626948,"LINESTRING (-122.4239863 37.762857,-122.4361629 37.7629229)"
24,E4,22,E2,0.7784426373141095,"LINESTRING (-122.4239863 37.762857,-122.4320539 37.7628616)"
24,E4,23,E3,0.37512447793675135,"LINESTRING (-122.4239863 37.762857,-122.4278735 37.7629176)"
24,E4,24,E4,0.0,"LINESTRING (-122.4239863 37.762857,-122.4239863 37.762857)"
24,E4,25,E5,0.39243225021093514,"LINESTRING (-122.4239863 37.762857,-122.4199192 37.7628665)"
24,E4,26,Gate1,1.5785211365038918,"LINESTRING (-122.4239863 37.762857,-122.4403457 37.76287)"
24,E4,27,Gate2,1.603689464620577,"LINESTRING (-122.4239863 37.762857,-122.4403457 37.76579)"
24,E4,28,Gate3,1.6765076337677007,"LINESTRING (-122.4239863 37.762857,-122.4403457 37.76871)"
24,E4,29,Gate4,1.7911735872968113,"LINESTRING (-122.4239863 37.762857,-122.4403457 37.77163)"
24,E4,30,Gate5,1.9402821496313762,"LINESTRING (-122.4239863 37.762857,-122.4403457 37.77455)"
24,E4,31,Gate6,1.8370196649973778,"LINESTRING (-122.4239863 37.762857,-122.4361857 37.7774733)"
24,E4,32,Gate7,1.6095875123103631,"LINESTRING (-122.4239863 37.762857,-122.4320257 37.7774733)"
24,E4,33,Gate8,1.4591586689024065,"LINESTRING (-122.4239863 37.762857,-122.4278657 37.7774733)"
24,E4,34,Gate9,1.4105876198675176,"LINESTRING (-122.4239863 37.762857,-122.4237057 37.7774733)"
24,E4,35,Gate10,1.4739783569166691,"LINESTRING (-122.4239863 37.762857,-122.4195457 37.7774733)"
24,E4,36,Gate11,1.4006003677722354,"LINESTRING (-122.4239863 37.762857,-122.41539 37.7745533)"
24,E4,37,Gate12,1.1853733426077206,"LINESTRING (-122.4239863 37.762857,-122.41539 37.7716333)"
24,E4,38,Gate13,1.0036461324235137,"LINESTRING (-122.4239863 37.762857,-122.41539 37.7687133)"
24,E4,39,Gate14,0.8765090892243014,"LINESTRING (-122.4239863 37.762857,-122.41539 37.7657933)"
24,E4,40,Gate15,0.8294563487360713,"LINESTRING (-122.4239863 37.762857,-122.41539 37.7628733)"
24,E4,41,Gate16,0.5117714443847862,"LINESTRING (-122.4239863 37.762857,-122.41955 37.75995)"
24,E4,42,Gate17,0.2817593547018858,"LINESTRING (-122.4239863 37.762857,-122.42371 37.75995)"
24,E4,43,Gate18,0.46808974319188085,"LINESTRING (-122.4239863 37.762857,-122.42787 37.75995)"
24,E4,44,Gate19,0.8252690666975548,"LINESTRING (-122.4239863 37.762857,-122.43203 37.75995)"
24,E4,45,Gate20,1.2104839562154253,"LINESTRING (-122.4239863 37.762857,-122.43619 37.75995)"
25,E5,1,A1,1.9294335146744883,"LINESTRING (-122.4199192 37.7628665,-122.4362773 37.774367)"
25,E5,2,A2,1.6041491975059465,"LINESTRING (-122.4199192 37.7628665,-122.4318393 37.7744554)"
25,E5,3,A3,1.3646658831228387,"LINESTRING (-122.4199192 37.7628665,-122.4277211 37.774663)"
25,E5,4,A4,1.1715677926021826,"LINESTRING (-122.4199192 37.7628665,-122.4239365 37.7743245)"
25,E5,5,A5,1.1212514659173587,"LINESTRING (-122.4199192 37.7628665,-122.4202144 37.7744831)"
25,E5,6,B1,1.7774324995557962,"LINESTRING (-122.4199192 37.7628665,-122.4361199 37.7716339)"
25,E5,7,B2,1.4281936509793003,"LINESTRING (-122.4199192 37.7628665,-122.4319651 37.7714677)"
25,E5,8,B3,1.171284535544211,"LINESTRING (-122.4199192 37.7628665,-122.4283861 37.7715651)"
25,E5,9,B4,0.9121646706686481,"LINESTRING (-122.4199192 37.7628665,-122.4239069 37.7714378)"
25,E5,10,B5,0.8635727935740153,"LINESTRING (-122.4199192 37.7628665,-122.4201831 37.7718125)"
25,E5,11,C1,1.7159719970038603,"LINESTRING (-122.4199192 37.7628665,-122.4367054 37.7687396)"
25,E5,12,C2,1.2811435624611978,"LINESTRING (-122.4199192 37.7628665,-122.4318836 37.7686237)"
25,E5,13,C3,0.9364570679248315,"LINESTRING (-122.4199192 37.7628665,-122.4278975 37.7683927)"
25,E5,14,C4,0.6917219318411562,"LINESTRING (-122.4199192 37.7628665,-122.4240656 37.7687146)"
25,E5,15,C5,0.5387075545657876,"LINESTRING (-122.4199192 37.7628665,-122.4195889 37.7684398)"
25,E5,16,D1,1.5645165226078908,"LINESTRING (-122.4199192 37.7628665,-122.4358691 37.7657825)"
25,E5,17,D2,1.2215193392624308,"LINESTRING (-122.4199192 37.7628665,-122.4322351 37.7657961)"
25,E5,18,D3,0.8212979627454338,"LINESTRING (-122.4199192 37.7628665,-122.4278576 37.7659377)"
25,E5,19,D4,0.479632948108521,"LINESTRING (-122.4199192 37.7628665,-122.423907 37.765834)"
25,E5,20,D5,0.28114128041024805,"LINESTRING (-122.4199192 37.7628665,-122.4196549 37.7657682)"
25,E5,21,E1,1.5673591681059484,"LINESTRING (-122.4199192 37.7628665,-122.4361629 37.7629229)"
25,E5,22,E2,1.170873784426595,"LINESTRING (-122.4199192 37.7628665,-122.4320539 37.7628616)"
25,E5,23,E3,0.7675258914876971,"LINESTRING (-122.4199192 37.7628665,-122.4278735 37.7629176)"
25,E5,24,E4,0.39243225021093514,"LINESTRING (-122.4199192 37.7628665,-122.4239863 37.762857)"
25,E5,25,E5,0.0,"LINESTRING (-122.4199192 37.7628665,-122.4199192 37.7628665)"
25,E5,26,Gate1,1.9709518414861922,"LINESTRING (-122.4199192 37.7628665,-122.4403457 37.76287)"
25,E5,27,Gate2,1.9910360419551034,"LINESTRING (-122.4199192 37.7628665,-122.4403457 37.76579)"
25,E5,28,Gate3,2.0500158306392477,"LINESTRING (-122.4199192 37.7628665,-122.4403457 37.76871)"
25,E5,29,Gate4,2.14468466632762,"LINESTRING (-122.4199192 37.7628665,-122.4403457 37.77163)"
25,E5,30,Gate5,2.2705829112124887,"LINESTRING (-122.4199192 37.7628665,-122.4403457 37.77455)"
25,E5,31,Gate6,2.1094863231906684,"LINESTRING (-122.4199192 37.7628665,-122.4361857 37.7774733)"
25,E5,32,Gate7,1.8305793525848018,"LINESTRING (-122.4199192 37.7628665,-122.4320257 37.7774733)"
25,E5,33,Gate8,1.6044782128600077,"LINESTRING (-122.4199192 37.7628665,-122.4278657 37.7774733)"
25,E5,34,Gate9,1.4559949368098195,"LINESTRING (-122.4199192 37.7628665,-122.4237057 37.7774733)"
25,E5,35,Gate10,1.4098700392362973,"LINESTRING (-122.4199192 37.7628665,-122.4195457 37.7774733)"
25,E5,36,Gate11,1.2093814269226355,"LINESTRING (-122.4199192 37.7628665,-122.41539 37.7745533)"
25,E5,37,Gate12,0.9521289663621063,"LINESTRING (-122.4199192 37.7628665,-122.41539 37.7716333)"
25,E5,38,Gate13,0.7136264625057783,"LINESTRING (-122.4199192 37.7628665,-122.41539 37.7687133)"
25,E5,39,Gate14,0.5203296205211758,"LINESTRING (-122.4199192 37.7628665,-122.41539 37.7657933)"
25,E5,40,Gate15,0.43702417163874735,"LINESTRING (-122.4199192 37.7628665,-122.41539 37.7628733)"
25,E5,41,Gate16,0.2836599051615612,"LINESTRING (-122.4199192 37.7628665,-122.41955 37.75995)"
25,E5,42,Gate17,0.4615016319447613,"LINESTRING (-122.4199192 37.7628665,-122.42371 37.75995)"
25,E5,43,Gate18,0.8171572197698694,"LINESTRING (-122.4199192 37.7628665,-122.42787 37.75995)"
25,E5,44,Gate19,1.2019773036149703,"LINESTRING (-122.4199192 37.7628665,-122.43203 37.75995)"
25,E5,45,Gate20,1.5949903780360355,"LINESTRING (-122.4199192 37.7628665,-122.43619 37.75995)"
26,Gate1,1,A1,1.1767581930800228,"LINESTRING (-122.4403457 37.76287,-122.4362773 37.774367)"
26,Gate1,2,A2,1.386843740651438,"LINESTRING (-122.4403457 37.76287,-122.4318393 37.7744554)"
26,Gate1,3,A3,1.6669471087966434,"LINESTRING (-122.4403457 37.76287,-122.4277211 37.774663)"
26,Gate1,4,A4,1.9309248254595919,"LINESTRING (-122.4403457 37.76287,-122.4239365 37.7743245)"
26,Gate1,5,A5,2.242501620055765,"LINESTRING (-122.4403457 37.76287,-122.4202144 37.7744831)"
26,Gate1,6,B1,0.9388015651304698,"LINESTRING (-122.4403457 37.76287,-122.4361199 37.7716339)"
26,Gate1,7,B2,1.1584991641358797,"LINESTRING (-122.4403457 37.76287,-122.4319651 37.7714677)"
26,Gate1,8,B3,1.42673729083123,"LINESTRING (-122.4403457 37.76287,-122.4283861 37.7715651)"
26,Gate1,9,B4,1.7886926582805311,"LINESTRING (-122.4403457 37.76287,-122.4239069 37.7714378)"
26,Gate1,10,B5,2.1282536751418704,"LINESTRING (-122.4403457 37.76287,-122.4201831 37.7718125)"
26,Gate1,11,C1,0.6664371782795943,"LINESTRING (-122.4403457 37.76287,-122.4367054 37.7687396)"
26,Gate1,12,C2,0.987377384707405,"LINESTRING (-122.4403457 37.76287,-122.4318836 37.7686237)"
26,Gate1,13,C3,1.314028527548451,"LINESTRING (-122.4403457 37.76287,-122.4278975 37.7683927)"
26,Gate1,14,C4,1.6690325780276993,"LINESTRING (-122.4403457 37.76287,-122.4240656 37.7687146)"
26,Gate1,15,C5,2.0736767037372497,"LINESTRING (-122.4403457 37.76287,-122.4195889 37.7684398)"
26,Gate1,16,D1,0.5153173976014761,"LINESTRING (-122.4403457 37.76287,-122.4358691 37.7657825)"
26,Gate1,17,D2,0.8319634505035819,"LINESTRING (-122.4403457 37.76287,-122.4322351 37.7657961)"
26,Gate1,18,D3,1.240802762480725,"LINESTRING (-122.4403457 37.76287,-122.4278576 37.7659377)"
26,Gate1,19,D4,1.6117438162075657,"LINESTRING (-122.4403457 37.76287,-122.423907 37.765834)"
26,Gate1,20,D5,2.0159488244755077,"LINESTRING (-122.4403457 37.76287,-122.4196549 37.7657682)"
26,Gate1,21,E1,0.40363433588497855,"LINESTRING (-122.4403457 37.76287,-122.4361629 37.7629229)"
26,Gate1,22,E2,0.8000785390529461,"LINESTRING (-122.4403457 37.76287,-122.4320539 37.7628616)"
26,Gate1,23,E3,1.2034505212977205,"LINESTRING (-122.4403457 37.76287,-122.4278735 37.7629176)"
26,Gate1,24,E4,1.5785211365038918,"LINESTRING (-122.4403457 37.76287,-122.4239863 37.762857)"
26,Gate1,25,E5,1.9709518414861922,"LINESTRING (-122.4403457 37.76287,-122.4199192 37.7628665)"
26,Gate1,26,Gate1,0.0,"LINESTRING (-122.4403457 37.76287,-122.4403457 37.76287)"
26,Gate1,27,Gate2,0.28175080000030317,"LINESTRING (-122.4403457 37.76287,-122.4403457 37.76579)"
26,Gate1,28,Gate3,0.5635015999999208,"LINESTRING (-122.4403457 37.76287,-122.4403457 37.76871)"
26,Gate1,29,Gate4,0.845252400000224,"LINESTRING (-122.4403457 37.76287,-122.4403457 37.77163)"
26,Gate1,30,Gate5,1.1270031999998416,"LINESTRING (-122.4403457 37.76287,-122.4403457 37.77455)"
26,Gate1,31,Gate6,1.465129943682104,"LINESTRING (-122.4403457 37.76287,-122.4361857 37.7774733)"
26,Gate1,32,Gate7,1.6217175396608174,"LINESTRING (-122.4403457 37.76287,-122.4320257 37.7774733)"
26,Gate1,33,Gate8,1.8535293782548148,"LINESTRING (-122.4403457 37.76287,-122.4278657 37.7774733)"
26,Gate1,34,Gate9,2.1362153179666534,"LINESTRING (-122.4403457 37.76287,-122.4237057 37.7774733)"
26,Gate1,35,Gate10,2.4522442709512426,"LINESTRING (-122.4403457 37.76287,-122.4195457 37.7774733)"
26,Gate1,36,Gate11,2.6587967208972745,"LINESTRING (-122.4403457 37.76287,-122.41539 37.7745533)"
26,Gate1,37,Gate12,2.5521238178152847,"LINESTRING (-122.4403457 37.76287,-122.41539 37.7716333)"
26,Gate1,38,Gate13,2.473103108741814,"LINESTRING (-122.4403457 37.76287,-122.41539 37.7687133)"
26,Gate1,39,Gate14,2.424439939053398,"LINESTRING (-122.4403457 37.76287,-122.41539 37.7657933)"
26,Gate1,40,Gate15,2.4079755140548436,"LINESTRING (-122.4403457 37.76287,-122.41539 37.7628733)"
26,Gate1,41,Gate16,2.0262613709641917,"LINESTRING (-122.4403457 37.76287,-122.41955 37.75995)"
26,Gate1,42,Gate17,1.6297184265279674,"LINESTRING (-122.4403457 37.76287,-122.42371 37.75995)"
26,Gate1,43,Gate18,1.2363132722419692,"LINESTRING (-122.4403457 37.76287,-122.42787 37.75995)"
26,Gate1,44,Gate19,0.8504117917320017,"LINESTRING (-122.4403457 37.76287,-122.43203 37.75995)"
26,Gate1,45,Gate20,0.4900727241556717,"LINESTRING (-122.4403457 37.76287,-122.43619 37.75995)"
27,Gate2,1,A1,0.9159823454819629,"LINESTRING (-122.4403457 37.76579,-122.4362773 37.774367)"
27,Gate2,2,A2,1.1716624530830042,"LINESTRING (-122.4403457 37.76579,-122.4318393 37.7744554)"
27,Gate2,3,A3,1.4889204577331618,"LINESTRING (-122.4403457 37.76579,-122.4277211 37.774663)"
27,Gate2,4,A4,1.784669857409192,"LINESTRING (-122.4403457 37.76579,-122.4239365 37.7743245)"
27,Gate2,5,A5,2.11583643265375,"LINESTRING (-122.4403457 37.76579,-122.4202144 37.7744831)"
27,Gate2,6,B1,0.6958577905468419,"LINESTRING (-122.4403457 37.76579,-122.4361199 37.7716339)"
27,Gate2,7,B2,0.9767443631878016,"LINESTRING (-122.4403457 37.76579,-122.4319651 37.7714677)"
27,Gate2,8,B3,1.2814799579783522,"LINESTRING (-122.4403457 37.76579,-122.4283861 37.7715651)"
27,Gate2,9,B4,1.6771867405897178,"LINESTRING (-122.4403457 37.76579,-122.4239069 37.7714378)"
27,Gate2,10,B5,2.0304245759870514,"LINESTRING (-122.4403457 37.76579,-122.4201831 37.7718125)"
27,Gate2,11,C1,0.452083707360323,"LINESTRING (-122.4403457 37.76579,-122.4367054 37.7687396)"
27,Gate2,12,C2,0.8610771585575163,"LINESTRING (-122.4403457 37.76579,-122.4318836 37.7686237)"
27,Gate2,13,C3,1.2271000517978412,"LINESTRING (-122.4403457 37.76579,-122.4278975 37.7683927)"
27,Gate2,14,C4,1.596016647563396,"LINESTRING (-122.4403457 37.76579,-122.4240656 37.7687146)"
27,Gate2,15,C5,2.0190784162000037,"LINESTRING (-122.4403457 37.76579,-122.4195889 37.7684398)"
27,Gate2,16,D1,0.4319443440657203,"LINESTRING (-122.4403457 37.76579,-122.4358691 37.7657825)"
27,Gate2,17,D2,0.7825904075151311,"LINESTRING (-122.4403457 37.76579,-122.4322351 37.7657961)"
27,Gate2,18,D3,1.2050634317429607,"LINESTRING (-122.4403457 37.76579,-122.4278576 37.7659377)"
27,Gate2,19,D4,1.5861718712601145,"LINESTRING (-122.4403457 37.76579,-122.423907 37.765834)"
27,Gate2,20,D5,1.996460075522067,"LINESTRING (-122.4403457 37.76579,-122.4196549 37.7657682)"
27,Gate2,21,E1,0.48931474506730155,"LINESTRING (-122.4403457 37.76579,-122.4361629 37.7629229)"
27,Gate2,22,E2,0.8485090901783395,"LINESTRING (-122.4403457 37.76579,-122.4320539 37.7628616)"
27,Gate2,23,E3,1.2349446809999667,"LINESTRING (-122.4403457 37.76579,-122.4278735 37.7629176)"
27,Gate2,24,E4,1.603689464620577,"LINESTRING (-122.4403457 37.76579,-122.4239863 37.762857)"
27,Gate2,25,E5,1.9910360419551034,"LINESTRING (-122.4403457 37.76579,-122.4199192 37.7628665)"
27,Gate2,26,Gate1,0.28175080000030317,"LINESTRING (-122.4403457 37.76579,-122.4403457 37.76287)"
27,Gate2,27,Gate2,0.0,"LINESTRING (-122.4403457 37.76579,-122.4403457 37.76579)"
27,Gate2,28,Gate3,0.2817507999996176,"LINESTRING (-122.4403457 37.76579,-122.4403457 37.76871)"
27,Gate2,29,Gate4,0.5635015999999208,"LINESTRING (-122.4403457 37.76579,-122.4403457 37.77163)"
27,Gate2,30,Gate5,0.8452523999995384,"LINESTRING (-122.4403457 37.76579,-122.4403457 37.77455)"
27,Gate2,31,Gate6,1.196651454550684,"LINESTRING (-122.4403457 37.76579,-122.4361857 37.7774733)"
27,Gate2,32,Gate7,1.3839569105459453,"LINESTRING (-122.4403457 37.76579,-122.4320257 37.7774733)"
27,Gate2,33,Gate8,1.6495272376829742,"LINESTRING (-122.4403457 37.76579,-122.4278657 37.7774733)"
27,Gate2,34,Gate9,1.9618320102699194,"LINESTRING (-122.4403457 37.76579,-122.4237057 37.7774733)"
27,Gate2,35,Gate10,2.301927652255286,"LINESTRING (-122.4403457 37.76579,-122.4195457 37.7774733)"
27,Gate2,36,Gate11,2.5521238178152847,"LINESTRING (-122.4403457 37.76579,-122.41539 37.7745533)"
27,Gate2,37,Gate12,2.4731031087416575,"LINESTRING (-122.4403457 37.76579,-122.41539 37.7716333)"
27,Gate2,38,Gate13,2.424439939053398,"LINESTRING (-122.4403457 37.76579,-122.41539 37.7687133)"
27,Gate2,39,Gate14,2.4079755140548436,"LINESTRING (-122.4403457 37.76579,-122.41539 37.7657933)"
27,Gate2,40,Gate15,2.4243659297019016,"LINESTRING (-122.4403457 37.76579,-122.41539 37.7628733)"
27,Gate2,41,Gate16,2.084199050802039,"LINESTRING (-122.4403457 37.76579,-122.41955 37.75995)"
27,Gate2,42,Gate17,1.7012150627322893,"LINESTRING (-122.4403457 37.76579,-122.42371 37.75995)"
27,Gate2,43,Gate18,1.329142974635941,"LINESTRING (-122.4403457 37.76579,-122.42787 37.75995)"
27,Gate2,44,Gate19,0.9804849593029288,"LINESTRING (-122.4403457 37.76579,-122.43203 37.75995)"
27,Gate2,45,Gate20,0.6916081367825234,"LINESTRING (-122.4403457 37.76579,-122.43619 37.75995)"
28,Gate3,1,A1,0.6723499803604411,"LINESTRING (-122.4403457 37.76871,-122.4362773 37.774367)"
28,Gate3,2,A2,0.990463161125781,"LINESTRING (-122.4403457 37.76871,-122.4318393 37.7744554)"
28,Gate3,3,A3,1.3467823216799282,"LINESTRING (-122.4403457 37.76871,-122.4277211 37.774663)"
28,Gate3,4,A4,1.6734363880698007,"LINESTRING (-122.4403457 37.76871,-122.4239365 37.7743245)"
28,Gate3,5,A5,2.020762512058146,"LINESTRING (-122.4403457 37.76871,-122.4202144 37.7744831)"
28,Gate3,6,B1,0.4958374504210569,"LINESTRING (-122.4403457 37.76871,-122.4361199 37.7716339)"
28,Gate3,7,B2,0.8512965495858317,"LINESTRING (-122.4403457 37.76871,-122.4319651 37.7714677)"
28,Gate3,8,B3,1.1864103400400559,"LINESTRING (-122.4403457 37.76871,-122.4283861 37.7715651)"
28,Gate3,9,B4,1.6078732308348294,"LINESTRING (-122.4403457 37.76871,-122.4239069 37.7714378)"
28,Gate3,10,B5,1.9683879796400783,"LINESTRING (-122.4403457 37.76871,-122.4201831 37.7718125)"
28,Gate3,11,C1,0.3512660970399309,"LINESTRING (-122.4403457 37.76871,-122.4367054 37.7687396)"
28,Gate3,12,C2,0.8165541456320872,"LINESTRING (-122.4403457 37.76871,-122.4318836 37.7686237)"
28,Gate3,13,C3,1.2015178440767988,"LINESTRING (-122.4403457 37.76871,-122.4278975 37.7683927)"
28,Gate3,14,C4,1.5708709554520497,"LINESTRING (-122.4403457 37.76871,-122.4240656 37.7687146)"
28,Gate3,15,C5,2.002994572261351,"LINESTRING (-122.4403457 37.76871,-122.4195889 37.7684398)"
28,Gate3,16,D1,0.5161073910255571,"LINESTRING (-122.4403457 37.76871,-122.4358691 37.7657825)"
28,Gate3,17,D2,0.8315643904694382,"LINESTRING (-122.4403457 37.76871,-122.4322351 37.7657961)"
28,Gate3,18,D3,1.234314093036979,"LINESTRING (-122.4403457 37.76871,-122.4278576 37.7659377)"
28,Gate3,19,D4,1.6102581494504353,"LINESTRING (-122.4403457 37.76871,-122.423907 37.765834)"
28,Gate3,20,D5,2.0165373862153424,"LINESTRING (-122.4403457 37.76871,-122.4196549 37.7657682)"
28,Gate3,21,E1,0.6889878003100671,"LINESTRING (-122.4403457 37.76871,-122.4361629 37.7629229)"
28,Gate3,22,E2,0.9790693081586709,"LINESTRING (-122.4403457 37.76871,-122.4320539 37.7628616)"
28,Gate3,23,E3,1.3268950974547005,"LINESTRING (-122.4403457 37.76871,-122.4278735 37.7629176)"
28,Gate3,24,E4,1.6765076337677007,"LINESTRING (-122.4403457 37.76871,-122.4239863 37.762857)"
28,Gate3,25,E5,2.0500158306392477,"LINESTRING (-122.4403457 37.76871,-122.4199192 37.7628665)"
28,Gate3,26,Gate1,0.5635015999999208,"LINESTRING (-122.4403457 37.76871,-122.4403457 37.76287)"
28,Gate3,27,Gate2,0.2817507999996176,"LINESTRING (-122.4403457 37.76871,-122.4403457 37.76579)"
28,Gate3,28,Gate3,0.0,"LINESTRING (-122.4403457 37.76871,-122.4403457 37.76871)"
28,Gate3,29,Gate4,0.28175080000030317,"LINESTRING (-122.4403457 37.76871,-122.4403457 37.77163)"
28,Gate3,30,Gate5,0.5635015999999208,"LINESTRING (-122.4403457 37.76871,-122.4403457 37.77455)"
28,Gate3,31,Gate6,0.9360078429614739,"LINESTRING (-122.4403457 37.76871,-122.4361857 37.7774733)"
28,Gate3,32,Gate7,1.1659642827526926,"LINESTRING (-122.4403457 37.76871,-122.4320257 37.7774733)"
28,Gate3,33,Gate8,1.4714197518944576,"LINESTRING (-122.4403457 37.76871,-122.4278657 37.7774733)"
28,Gate3,34,Gate9,1.814640684798739,"LINESTRING (-122.4403457 37.76871,-122.4237057 37.7774733)"
28,Gate3,35,Gate10,2.1778445524473637,"LINESTRING (-122.4403457 37.76871,-122.4195457 37.7774733)"
28,Gate3,36,Gate11,2.473103108741814,"LINESTRING (-122.4403457 37.76871,-122.41539 37.7745533)"
28,Gate3,37,Gate12,2.424439939053398,"LINESTRING (-122.4403457 37.76871,-122.41539 37.7716333)"
28,Gate3,38,Gate13,2.4079755140548436,"LINESTRING (-122.4403457 37.76871,-122.41539 37.7687133)"
28,Gate3,39,Gate14,2.4243659297019016,"LINESTRING (-122.4403457 37.76871,-122.41539 37.7657933)"
28,Gate3,40,Gate15,2.4729580005555887,"LINESTRING (-122.4403457 37.76871,-122.41539 37.7628733)"
28,Gate3,41,Gate16,2.1773385703346677,"LINESTRING (-122.4403457 37.76871,-122.41955 37.75995)"
28,Gate3,42,Gate17,1.814125204105307,"LINESTRING (-122.4403457 37.76871,-122.42371 37.75995)"
28,Gate3,43,Gate18,1.4708972137872085,"LINESTRING (-122.4403457 37.76871,-122.42787 37.75995)"
28,Gate3,44,Gate19,1.1654476916284837,"LINESTRING (-122.4403457 37.76871,-122.43203 37.75995)"
28,Gate3,45,Gate20,0.9355422926659643,"LINESTRING (-122.4403457 37.76871,-122.43619 37.75995)"
29,Gate4,1,A1,0.47313038535610874,"LINESTRING (-122.4403457 37.77163,-122.4362773 37.774367)"
29,Gate4,2,A2,0.8648749445616642,"LINESTRING (-122.4403457 37.77163,-122.4318393 37.7744554)"
29,Gate4,3,A3,1.2528081022739574,"LINESTRING (-122.4403457 37.77163,-122.4277211 37.774663)"
29,Gate4,4,A4,1.6045246076292339,"LINESTRING (-122.4403457 37.77163,-122.4239365 37.7743245)"
29,Gate4,5,A5,1.9618780484868632,"LINESTRING (-122.4403457 37.77163,-122.4202144 37.7744831)"
29,Gate4,6,B1,0.40774810412339635,"LINESTRING (-122.4403457 37.77163,-122.4361199 37.7716339)"
29,Gate4,7,B2,0.8087948480642116,"LINESTRING (-122.4403457 37.77163,-122.4319651 37.7714677)"
29,Gate4,8,B3,1.1539996247003637,"LINESTRING (-122.4403457 37.77163,-122.4283861 37.7715651)"
29,Gate4,9,B4,1.586292632732491,"LINESTRING (-122.4403457 37.77163,-122.4239069 37.7714378)"
29,Gate4,10,B5,1.9455707503485258,"LINESTRING (-122.4403457 37.77163,-122.4201831 37.7718125)"
29,Gate4,11,C1,0.4485120845639609,"LINESTRING (-122.4403457 37.77163,-122.4367054 37.7687396)"
29,Gate4,12,C2,0.866507068124465,"LINESTRING (-122.4403457 37.77163,-122.4318836 37.7686237)"
29,Gate4,13,C3,1.2410812820878938,"LINESTRING (-122.4403457 37.77163,-122.4278975 37.7683927)"
